,freq_ang,amplitude
232,-1.7166669534278538,-0.14535386503485578
233,-1.710525032306466,-0.13927446937016813
234,-1.7043831111850785,-0.13318981984402167
235,-1.6982411900636907,-0.12710014598811534
236,-1.6920992689423031,-0.12100567752368213
237,-1.6859573478209153,-0.11490664435282158
238,-1.6798154266995278,-0.10880327654982887
239,-1.67367350557814,-0.10269580435251394
240,-1.6675315844567524,-0.09658445815351797
241,-1.6613896633353646,-0.09046946849162059
242,-1.655247742213977,-0.08435106604304486
243,-1.6491058210925893,-0.07822948161275385
244,-1.6429638999712017,-0.07210494612574558
245,-1.636821978849814,-0.06597769061834018
246,-1.6306800577284264,-0.05984794622946616
247,-1.6245381366070386,-0.053715944191939445
248,-1.618396215485651,-0.04758191582374228
249,-1.6122542943642633,-0.04144609251929545
250,-1.6061123732428757,-0.03530870574073116
251,-1.599970452121488,-0.02916998700915975
252,-1.5938285310001004,-0.023030167895937852
253,-1.5876866098787126,-0.016889480013930962
254,-1.581544688757325,-0.010748155008778107
255,-1.5754027676359372,-0.00460642455015167
256,-1.5692608465145497,0.0015354796769801256
257,-1.563118925393162,0.007677325981094641
258,-1.5569770042717743,0.013818882672854272
259,-1.5508350831503868,0.019959918073845815
260,-1.544693162028999,0.026100200525321648
261,-1.5385512409076114,0.03223949839693683
262,-1.5324093197862236,0.038377580095488695
263,-1.526267398664836,0.04451421407365148
264,-1.5201254775434483,0.05064916883871277
265,-1.5139835564220607,0.05678221296130433
266,-1.507841635300673,0.06291311508413418
267,-1.5016997141792854,0.0690416439307122
268,-1.4955577930578976,0.0751675683140765
269,-1.48941587193651,0.08129065714551265
270,-1.4832739508151223,0.0874106794432728
271,-1.4771320296937347,0.09352740434128738
272,-1.470990108572347,0.09964060109787573
273,-1.4648481874509593,0.10575003910444863
274,-1.4587062663295716,0.11185548789420939
275,-1.452564345208184,0.11795671715084598
276,-1.4464224240867962,0.12405349671722096
277,-1.4402805029654087,0.1301455966040521
278,-1.4341385818440209,0.13623278699858987
279,-1.4279966607226333,0.14231483827328512
280,-1.4218547396012455,0.14839152099445288
281,-1.415712818479858,0.15446260593092573
282,-1.4095708973584702,0.16052786406270275
283,-1.4034289762370826,0.16658706658958716
284,-1.3972870551156948,0.1726399849398191
285,-1.3911451339943073,0.17868639077869633
286,-1.3850032128729195,0.18472605601718942
287,-1.378861291751532,0.19075875282054425
288,-1.3727193706301442,0.19678425361687837
289,-1.3665774495087566,0.20280233110576407
290,-1.3604355283873688,0.20881275826680437
291,-1.3542936072659812,0.21481530836819546
292,-1.3481516861445935,0.22080975497528119
293,-1.342009765023206,0.22679587195909337
294,-1.3358678439018181,0.2327734335048837
295,-1.3297259227804306,0.23874221412064034
296,-1.3235840016590428,0.24470198864559617
297,-1.3174420805376552,0.25065253225872053
298,-1.3113001594162674,0.25659362048720213
299,-1.3051582382948799,0.2625250292149149
300,-1.2990163171734923,0.268446534690874
301,-1.2928743960521045,0.2743579135376758
302,-1.286732474930717,0.28025894275992347
303,-1.2805905538093292,0.28614939975264087
304,-1.2744486326879416,0.29202906230966796
305,-1.2683067115665538,0.29789770863204484
306,-1.2621647904451663,0.3037551173363771
307,-1.2560228693237785,0.30960106746318866
308,-1.249880948202391,0.3154353384852554
309,-1.2437390270810031,0.3212577103159258
310,-1.2375971059596156,0.32706796331742155
311,-1.2314551848382278,0.33286587830912484
312,-1.2253132637168402,0.3386512365758446
313,-1.2191713425954525,0.3444238198760689
314,-1.213029421474065,0.350183410450196
315,-1.2068875003526771,0.3559297910287507
316,-1.2007455792312896,0.3616627448405786
317,-1.1946036581099018,0.3673820556210249
318,-1.1884617369885142,0.37308750762009124
319,-1.1823198158671264,0.3787788856105761
320,-1.1761778947457389,0.38445597489619177
321,-1.170035973624351,0.3901185613196654
322,-1.1638940525029635,0.3957664312708159
323,-1.1577521313815757,0.4013993716946136
324,-1.1516102102601882,0.4070171700992157
325,-1.1454682891388004,0.4126196145639837
326,-1.1393263680174126,0.41820649374747654
327,-1.133184446896025,0.42377759689542327
328,-1.1270425257746375,0.4293327138486739
329,-1.12090060465325,0.4348716350511269
330,-1.114758683531862,0.4403941515576345
331,-1.1086167624104744,0.4459000550418834
332,-1.1024748412890868,0.45138913780425577
333,-1.0963329201676992,0.45686119277966286
334,-1.0901909990463112,0.46231601354535673
335,-1.0840490779249237,0.46775339432871565
336,-1.077907156803536,0.47317313001500894
337,-1.0717652356821485,0.4785750161551328
338,-1.0656233145607605,0.4839588489733237
339,-1.059481393439373,0.48932442537484366
340,-1.0533394723179854,0.4946715429536442
341,-1.0471975511965979,0.4999999999999999
342,-1.0410556300752103,0.5053095955081182
343,-1.0349137089538223,0.5106001291837221
344,-1.0287717878324347,0.5158714014516043
345,-1.0226298667110472,0.5211232134631583
346,-1.0164879455896596,0.526355367103878
347,-1.0103460244682716,0.5315676650008319
348,-1.004204103346884,0.536759910530107
349,-0.9980621822254965,0.5419319078242285
350,-0.9919202611041089,0.547083461779547
351,-0.9857783399827209,0.552214378063599
352,-0.9796364188613333,0.5573244631224364
353,-0.9734944977399458,0.5624135241879302
354,-0.9673525766185582,0.5674813692850404
355,-0.9612106554971702,0.5725278072390595
356,-0.9550687343757827,0.5775526476828218
357,-0.9489268132543951,0.5825557010638872
358,-0.9427848921330075,0.5875367786516905
359,-0.9366429710116195,0.5924956925446613
360,-0.930501049890232,0.5974322556773107
361,-0.9243591287688444,0.6023462818272908
362,-0.9182172076474568,0.6072375856224171
363,-0.9120752865260688,0.612105982547663
364,-0.9059333654046813,0.616951288952118
365,-0.8997914442832937,0.6217733220559187
366,-0.8936495231619062,0.6265718999571415
367,-0.8875076020405182,0.6313468416386655
368,-0.8813656809191306,0.6360979669749998
369,-0.875223759797743,0.6408250967390804
370,-0.8690818386763555,0.6455280526090298
371,-0.8629399175549675,0.6502066571748841
372,-0.8567979964335799,0.6548607339452851
373,-0.8506560753121923,0.659490107354139
374,-0.8445141541908048,0.664094602767239
375,-0.8383722330694168,0.6686740464888523
376,-0.8322303119480292,0.673228265768273
377,-0.8260883908266416,0.677757088806339
378,-0.8199464697052541,0.6822603447619126
379,-0.8138045485838661,0.6867378637583252
380,-0.8076626274624785,0.6911894768897848
381,-0.801520706341091,0.695615016227749
382,-0.7953787852197034,0.7000143148272591
383,-0.7892368640983154,0.7043872067332376
384,-0.7830949429769278,0.7087335269867484
385,-0.7769530218555403,0.7130531116312203
386,-0.7708111007341527,0.7173457977186315
387,-0.7646691796127651,0.7216114233156565
388,-0.7585272584913771,0.7258498275097749
389,-0.7523853373699896,0.7300608504153405
390,-0.746243416248602,0.7342443331796146
391,-0.7401014951272145,0.7384001179887569
392,-0.7339595740058265,0.7425280480737796
393,-0.7278176528844389,0.7466279677164598
394,-0.7216757317630513,0.7506997222552154
395,-0.7155338106416638,0.7547431580909388
396,-0.7093918895202758,0.758758122692791
397,-0.7032499683988882,0.7627444646039545
398,-0.6971080472775006,0.7667020334473491
399,-0.6909661261561131,0.7706306799313024
400,-0.6848242050347251,0.7745302558551831
401,-0.6786822839133375,0.7784006141149898
402,-0.67254036279195,0.7822416087089021
403,-0.6663984416705624,0.7860530947427874
404,-0.6602565205491744,0.7898349284356665
405,-0.6541145994277868,0.7935869671251375
406,-0.6479726783063993,0.7973090692727581
407,-0.6418307571850117,0.8010010944693845
408,-0.6356888360636237,0.804662903440468
409,-0.6295469149422361,0.8082943580513082
410,-0.6234049938208486,0.8118953213122656
411,-0.617263072699461,0.8154656573839274
412,-0.611121151578073,0.8190052315822334
413,-0.6049792304566854,0.8225139103835547
414,-0.5988373093352979,0.8259915614297331
415,-0.5926953882139103,0.829438053533072
416,-0.5865534670925223,0.8328532566812865
417,-0.5804115459711348,0.8362370420424068
418,-0.5742696248497472,0.8395892819696389
419,-0.5681277037283596,0.8429098500061797
420,-0.5619857826069716,0.8461986208899877
421,-0.5558438614855841,0.8494554705585066
422,-0.5497019403641965,0.8526802761533475
423,-0.543560019242809,0.8558729160249225
424,-0.5374180981214209,0.8590332697370339
425,-0.5312761770000334,0.8621612180714162
426,-0.5251342558786458,0.8652566430322356
427,-0.5189923347572583,0.8683194278505394
428,-0.5128504136358707,0.8713494569886618
429,-0.5067084925144827,0.8743466161445822
430,-0.5005665713930951,0.8773107922562359
431,-0.49442465027170757,0.8802418735057811
432,-0.48828272915032,0.8831397493238157
433,-0.482140808028932,0.8860043103935487
434,-0.47599888690754444,0.8888354486549235
435,-0.4698569657861569,0.891633057308695
436,-0.4637150446647693,0.8943970308204583
437,-0.4575731235433813,0.8971272649246291
438,-0.45143120242199375,0.8998236566283773
439,-0.4452892813006062,0.9024861042155127
440,-0.4391473601792186,0.905114507250321
441,-0.4330054390578306,0.9077087665813542
442,-0.42686351793644306,0.9102687843451686
443,-0.4207215968150555,0.9127944639700183
444,-0.41457967569366794,0.9152857101794979
445,-0.40843775457227993,0.9177424289961361
446,-0.40229583345089237,0.920164527744941
447,-0.3961539123295048,0.9225519150568963
448,-0.39001199120811725,0.9249045008724077
449,-0.38387007008672924,0.927222196444701
450,-0.3777281489653417,0.9295049143431685
451,-0.3715862278439541,0.9317525684566684
452,-0.36544430672256656,0.9339650739967728
453,-0.35930238560117855,0.9361423475009661
454,-0.353160464479791,0.9382843068357931
455,-0.34701854335840343,0.9403908711999581
456,-0.34087662223701587,0.9424619611273726
457,-0.33473470111562786,0.944497498490153
458,-0.3285927799942403,0.9464974065015673
459,-0.32245085887285274,0.9484616097189329
460,-0.3163089377514652,0.9503900340464616
461,-0.3101670166300772,0.9522826067380551
462,-0.3040250955086896,0.9541392564000488
463,-0.29788317438730205,0.9559599129939057
464,-0.2917412532659145,0.9577445078388578
465,-0.2855993321445265,0.9594929736144975
466,-0.2794574110231389,0.9612052443633161
467,-0.27331548990175136,0.9628812554931937
468,-0.2671735687803638,0.9645209437798341
469,-0.2610316476589758,0.9661242473691507
470,-0.25488972653758823,0.9676911057795995
471,-0.24874780541620067,0.969221459904461
472,-0.2426058842948131,0.9707152520140693
473,-0.23646396317342555,0.9721724257579906
474,-0.23032204205203755,0.9735929261671483
475,-0.22418012093064998,0.9749766996558967
476,-0.21803819980926242,0.9763236940240428
477,-0.21189627868787486,0.9776338584588151
478,-0.20575435756648686,0.9789071435367803
479,-0.1996124364450993,0.980143501225708
480,-0.19347051532371173,0.9813428848863827
481,-0.18732859420232417,0.9825052492743627
482,-0.18118667308093617,0.9836305505416874
483,-0.1750447519595486,0.9847187462385308
484,-0.16890283083816104,0.9857697953148038
485,-0.16276090971677348,0.9867836581217013
486,-0.15661898859538548,0.9877602964131996
487,-0.15047706747399792,0.9886996733474973
488,-0.14433514635261036,0.9896017534884066
489,-0.1381932252312228,0.9904665028066895
490,-0.1320513041098348,0.9912938886813412
491,-0.12590938298844723,0.992083879900821
492,-0.11976746186705967,0.9928364466642299
493,-0.1136255407456721,0.9935515605824341
494,-0.1074836196242841,0.9942291946791368
495,-0.10134169850289654,0.9948693233918952
496,-0.09519977738150898,0.9954719225730846
497,-0.08905785626012142,0.9960369694908102
498,-0.08291593513873341,0.996564442829764
499,-0.07677401401734585,0.9970543226920288
500,-0.07063209289595829,0.9975065905978289
501,-0.06449017177457073,0.9979212294862277
502,-0.05834825065318272,0.9982982237157709
503,-0.05220632953179516,0.998637559065076
504,-0.0460644084104076,0.9989392227333698
505,-0.03992248728902004,0.9992032033409707
506,-0.03378056616763203,0.999429490929718
507,-0.02763864504624447,0.9996180769633478
508,-0.02149672392485691,0.9997689543278145
509,-0.015354802803469347,0.99988211733156
510,-0.009212881682081342,0.9999575617057275
511,-0.0030709605606937806,0.9999952846043232
512,0.0030709605606937806,0.9999952846043232
513,0.009212881682081342,0.9999575617057275
514,0.015354802803468903,0.9998821173315601
515,0.02149672392485691,0.9997689543278145
516,0.02763864504624447,0.9996180769633478
517,0.03378056616763203,0.999429490929718
518,0.03992248728901959,0.9992032033409707
519,0.0460644084104076,0.9989392227333698
520,0.05220632953179516,0.998637559065076
521,0.05834825065318272,0.9982982237157709
522,0.06449017177457028,0.9979212294862279
523,0.07063209289595829,0.9975065905978289
524,0.07677401401734585,0.9970543226920288
525,0.08291593513873341,0.996564442829764
526,0.08905785626012097,0.9960369694908102
527,0.09519977738150898,0.9954719225730846
528,0.10134169850289654,0.9948693233918952
529,0.1074836196242841,0.9942291946791368
530,0.11362554074567166,0.9935515605824342
531,0.11976746186705967,0.9928364466642299
532,0.12590938298844723,0.992083879900821
533,0.1320513041098348,0.9912938886813412
534,0.13819322523122235,0.9904665028066895
535,0.14433514635261036,0.9896017534884066
536,0.15047706747399792,0.9886996733474973
537,0.15661898859538548,0.9877602964131996
538,0.16276090971677304,0.9867836581217014
539,0.16890283083816104,0.9857697953148038
540,0.1750447519595486,0.9847187462385308
541,0.18118667308093617,0.9836305505416874
542,0.18732859420232373,0.9825052492743627
543,0.19347051532371173,0.9813428848863827
544,0.1996124364450993,0.980143501225708
545,0.20575435756648686,0.9789071435367803
546,0.21189627868787442,0.9776338584588152
547,0.21803819980926242,0.9763236940240428
548,0.22418012093064998,0.9749766996558967
549,0.23032204205203755,0.9735929261671483
550,0.2364639631734251,0.9721724257579907
551,0.2426058842948131,0.9707152520140693
552,0.24874780541620067,0.969221459904461
553,0.25488972653758823,0.9676911057795995
554,0.2610316476589758,0.9661242473691507
555,0.26717356878036336,0.9645209437798342
556,0.27331548990175136,0.9628812554931937
557,0.2794574110231389,0.9612052443633161
558,0.2855993321445265,0.9594929736144975
559,0.29174125326591405,0.957744507838858
560,0.29788317438730205,0.9559599129939057
561,0.3040250955086896,0.9541392564000488
562,0.3101670166300772,0.9522826067380551
563,0.31630893775146474,0.9503900340464617
564,0.32245085887285274,0.9484616097189329
565,0.3285927799942403,0.9464974065015673
566,0.33473470111562786,0.944497498490153
567,0.3408766222370154,0.9424619611273727
568,0.34701854335840343,0.9403908711999581
569,0.353160464479791,0.9382843068357931
570,0.35930238560117855,0.9361423475009661
571,0.3654443067225661,0.933965073996773
572,0.3715862278439541,0.9317525684566684
573,0.3777281489653417,0.9295049143431685
574,0.38387007008672924,0.927222196444701
575,0.3900119912081168,0.9249045008724079
576,0.3961539123295048,0.9225519150568963
577,0.40229583345089237,0.920164527744941
578,0.40843775457227993,0.9177424289961361
579,0.4145796756936675,0.915285710179498
580,0.4207215968150555,0.9127944639700183
581,0.42686351793644306,0.9102687843451686
582,0.4330054390578306,0.9077087665813542
583,0.4391473601792182,0.9051145072503213
584,0.4452892813006062,0.9024861042155127
585,0.45143120242199375,0.8998236566283773
586,0.4575731235433813,0.8971272649246291
587,0.46371504466476887,0.8943970308204584
588,0.4698569657861569,0.891633057308695
589,0.47599888690754444,0.8888354486549235
590,0.482140808028932,0.8860043103935487
591,0.48828272915031956,0.8831397493238159
592,0.49442465027170757,0.8802418735057811
593,0.5005665713930951,0.8773107922562359
594,0.5067084925144827,0.8743466161445822
595,0.5128504136358703,0.8713494569886621
596,0.5189923347572583,0.8683194278505394
597,0.5251342558786458,0.8652566430322356
598,0.5312761770000334,0.8621612180714162
599,0.5374180981214209,0.8590332697370339
600,0.5435600192428085,0.8558729160249228
601,0.5497019403641965,0.8526802761533475
602,0.5558438614855841,0.8494554705585066
603,0.5619857826069716,0.8461986208899877
604,0.5681277037283592,0.8429098500061799
605,0.5742696248497472,0.8395892819696389
606,0.5804115459711348,0.8362370420424068
607,0.5865534670925223,0.8328532566812865
608,0.5926953882139099,0.8294380535330722
609,0.5988373093352979,0.8259915614297331
610,0.6049792304566854,0.8225139103835547
611,0.611121151578073,0.8190052315822334
612,0.6172630726994606,0.8154656573839276
613,0.6234049938208486,0.8118953213122656
614,0.6295469149422361,0.8082943580513082
615,0.6356888360636237,0.804662903440468
616,0.6418307571850113,0.8010010944693848
617,0.6479726783063993,0.7973090692727581
618,0.6541145994277868,0.7935869671251375
619,0.6602565205491744,0.7898349284356665
620,0.666398441670562,0.7860530947427876
621,0.67254036279195,0.7822416087089021
622,0.6786822839133375,0.7784006141149898
623,0.6848242050347251,0.7745302558551831
624,0.6909661261561126,0.7706306799313027
625,0.6971080472775006,0.7667020334473491
626,0.7032499683988882,0.7627444646039545
627,0.7093918895202758,0.758758122692791
628,0.7155338106416633,0.7547431580909392
629,0.7216757317630513,0.7506997222552154
630,0.7278176528844389,0.7466279677164598
631,0.7339595740058265,0.7425280480737796
632,0.740101495127214,0.7384001179887573
633,0.746243416248602,0.7342443331796146
634,0.7523853373699896,0.7300608504153405
635,0.7585272584913771,0.7258498275097749
636,0.7646691796127647,0.7216114233156568
637,0.7708111007341527,0.7173457977186315
638,0.7769530218555403,0.7130531116312203
639,0.7830949429769278,0.7087335269867484
640,0.7892368640983154,0.7043872067332376
641,0.795378785219703,0.7000143148272594
642,0.801520706341091,0.695615016227749
643,0.8076626274624785,0.6911894768897848
644,0.8138045485838661,0.6867378637583252
645,0.8199464697052536,0.6822603447619129
646,0.8260883908266416,0.677757088806339
647,0.8322303119480292,0.673228265768273
648,0.8383722330694168,0.6686740464888523
649,0.8445141541908043,0.6640946027672393
650,0.8506560753121923,0.659490107354139
651,0.8567979964335799,0.6548607339452851
652,0.8629399175549679,0.6502066571748838
653,0.8690818386763555,0.6455280526090298
654,0.875223759797743,0.6408250967390804
655,0.8813656809191306,0.6360979669749998
656,0.8875076020405182,0.6313468416386655
657,0.8936495231619057,0.6265718999571418
658,0.8997914442832933,0.6217733220559191
659,0.9059333654046808,0.6169512889521184
660,0.9120752865260693,0.6121059825476626
661,0.9182172076474568,0.6072375856224171
662,0.9243591287688444,0.6023462818272908
663,0.930501049890232,0.5974322556773107
664,0.9366429710116195,0.5924956925446613
665,0.9427848921330071,0.5875367786516908
666,0.9489268132543947,0.5825557010638875
667,0.9550687343757822,0.5775526476828221
668,0.9612106554971707,0.5725278072390592
669,0.9673525766185582,0.5674813692850404
